conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff6ffc8d-433d-4b32-a943-0a948db2820b,skill/competence,cross-sector,soziale Bündnisse schaffen,,,released,2024-02-26T16:32:39.425Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Aufbau sektorübergreifender, langfristiger Beziehungen mit Interessenträgern (aus dem öffentlichen, privaten oder gemeinnützigen Sektor), um übereinstimmende Ziele zu erreichen und zusammen gesellschaftliche Herausforderungen durch ihre gemeinsamen Fähigkeiten zu bewältigen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff755c48-8597-4735-98ef-bc6081072c86,skill/competence,occupation-specific,die eigenen Kompetenzen bei der Leitung von Community-Art-Projekten beurteilen,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Beurteilung und Mitteilung Ihrer Kompetenzen in der Leitung von Community-Aktivitäten, insbesondere alle sonstigen ergänzenden Erfahrungen, die von Vorteil sein könnten."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff7f57d7-084b-4ec2-8e2d-2637b1ab3931,skill/competence,transversal,Okzitanisch schreiben,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-language-groups,
http://data.europa.eu/esco/concept-scheme/skills",Verfassen schriftlicher Texte in okzitanischer Sprache.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff7f9464-db6b-49a9-939f-06d9fa1e8228,skill/competence,occupation-specific,Vorkehrungen für Zollkontrollen treffen,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Kontaktieren der Zollbehörden, damit sie die Einfuhr- oder Ausfuhrwaren kontrollieren können. Sicherstellen, dass für jede Ladung die gesetzlich vorgeschriebenen Papiere vorhanden sind."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff82aa43-aef7-40fe-9d0e-2426e95b4417,skill/competence,sector-specific,Ernährungsanalyse durchführen,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Bestimmung und Berechnung der Nährstoffe von Lebensmitteln aus verfügbaren Quellen, einschließlich Lebensmitteletiketten."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff862044-d49e-4417-bf65-1ae2c0a47e5a,skill/competence,cross-sector,arbeitsbezogene schriftliche Berichte analysieren,,,released,2016-12-20T21:12:46Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Lesen und Verstehen arbeitsbezogener Berichte, Analyse des Berichtsinhalts und Anwendung der Erkenntnisse auf die täglichen Arbeitsvorgänge."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff8bd17c-77e9-4d4e-929a-a0cf86f3ed34,knowledge,cross-sector,Überwachungsmethoden,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Überwachungsmethoden zur Sammlung von Informationen und Erkenntnissen zu Ermittlungszwecken.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff8eb7ab-6efc-4d5c-8d2f-fdc60cf250f0,skill/competence,occupation-specific,altes Dichtungsmaterial entfernen,altes Kalfatmaterial entfernen,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Verwendung von Kalfatereisen und Kalfaterhammer, um altes Dichtungsmaterial aus den Bootsnähten zu entfernen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff939984-b1a6-4d57-88bd-e453262433c4,skill/competence,cross-sector,Gesellschaft leisten,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Menschen Gesellschaft leisten, z. B. Gespräche führen, Spiele spielen oder etwas zusammen trinken."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff9a3bec-d0df-4a6f-ac60-a14a3486b764,skill/competence,occupation-specific,Gehörgang von Patienten/Patientinnen reinigen,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Reinigen der Gehörgänge von Patienten unter Vermeidung der Schädigung der normalen Funktion des Trommelfells.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff9b7465-c37a-4d5d-83de-f2ef00bcb099,knowledge,cross-sector,Anodisierungsverfahren,"Eloxierverfahren
Eloxal-Verfahren",,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Schritte zur Bildung einer Anode im Stromkreis zur Erhöhung der Dichte der natürlichen Oxidschicht auf der Oberfläche eines metallenen Werkstücks, um es dadurch besser vor Korrosion und Abnutzung zu schützen. Dies umfasst Vorreinigen, Abdecken und Einspannen in das Gestell, Entfetten und Spülen, Ätzen und Spülen, Desoxidieren und Spülen, Anodisieren und Spülen, Versiegeln und Trocknen sowie Inspektion."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff9ed77c-f19c-41d8-8b11-a382c6819e8d,skill/competence,cross-sector,Proben aufbewahren,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills",Aufbewahren gesammelter und beschrifteter Proben von Rohstoffen und anderen Lebensmittelerzeugnissen. Konservierung von Proben unter Anwendung chemischer oder physikalischer Methoden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff9eeebf-d4c8-487f-8cd4-aa22cc471588,skill/competence,occupation-specific,Fahrzeugtextilien behandeln,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Aufarbeitung von Fahrzeugtextilien, Auftragen von Alterungsschutzmitteln und Anwendung von Auffrischern auf verschiedenen Vinyl- oder Lederoberflächen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ff9f1770-2b94-4afa-bf82-1671d7f54b99,skill/competence,sector-specific,Haushaltsabfall sammeln,Haushaltsabfälle sammeln,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Sammlung nicht gefährlicher Abfälle aus Wohngebieten und Wohnhäusern, um sie aus dem Gebiet in eine Abfallbehandlungs- und Entsorgungsanlage abzutransportieren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006,skill/competence,sector-specific,Energiesimulationen durchführen,,,released,2024-03-01T11:33:37.294Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/skills","Reproduzieren der Energieleistung des Gebäudes mithilfe von computergestützten, mathematischen Modellen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffaf5635-45b2-4192-8bd8-6987cfde04de,skill/competence,sector-specific,Schiffe und Schiffsrouten aufeinander abstimmen,,,released,2023-02-21T21:22:41.416Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Kenntnis darüber, wie bestimmte Schiffstypen unterschiedliche Arten von Fracht befördern und auf verschiedenen Schifffahrtsrouten verkehren. Kenntnis der aktuellen Seeverkehrswege, um die Ankunft und Abfahrt der Schiffe in den Häfen zu planen und zu terminieren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffb0deef-e207-4b97-90ef-5a06c1add65f,knowledge,cross-sector,Typen von Bohrerspitzen,Bohrkronentypen,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Qualitätsmerkmale und Einsatzbereiche verschiedener Arten von Bohrspitzen, z. B. Bohrkronen, Anbohrer, Senkbohrer und andere."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffb30d85-b45e-45f8-b03b-e3ac16078daf,knowledge,occupation-specific,Seilbahnverkehr,,,released,2023-02-23T20:33:51.466Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Grundprinzipien des Seilbahnverkehrs. Dabei handelt es sich um Systeme, bei denen motorlose Fahrzeuge mithilfe eines Stahlseils bewegt werden.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffbeb8b6-b320-46f6-a2fe-b19743b5e696,skill/competence,occupation-specific,Nutzungsrechte aushandeln,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Aushandeln der genauen Bedingungen mit Kunden, unter denen die Dienstleistung verkauft wird."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,knowledge,sector-specific,Capture One,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/member-skills","Computerprogramm: grafisches IKT-Tool zur digitalen Bearbeitung und Zusammenstellung von Grafiken, mit dem sich sowohl 2-D-Rastergrafiken als auch 2-D-Vektorgrafiken erzeugen lassen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc2465f-d2b5-4b2d-bf6e-56eefbe02da1,knowledge,sector-specific,Edelmetallverarbeitung,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Verschiedene Verarbeitungsmethoden für Edelmetalle wie Gold, Silber und Platin."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc69c38-ce70-4d08-85ac-54036ca80a87,skill/competence,sector-specific,Bewegung des Zuges kontrollieren,,,released,2024-02-12T10:16:39.907Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Kontrolle der Beschleunigung, der Bremsung und des Gesamtbetriebs des rollenden Zuges."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc7b5ae-1bae-42eb-b9dd-c9044fea7105,knowledge,cross-sector,Drogenabhängigkeit,"Abhängigkeit von psychotropen Substanzen
Drogensucht
Drogenmissbrauch",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Abhängigkeit von Substanzen wie Alkohol, verschreibungspflichtigen Medikamenten oder Kokain und ihre Auswirkungen auf das Gehirn und den menschlichen Körper."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc836d3-1897-4ec1-877e-a4f08f1e05c6,skill/competence,sector-specific,Fahrzeugteilelagerung organisieren,,,released,2020-06-15T08:49:58.482Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Ordnungsgemäße Lagerung von Teilen von Fahrzeugen und Lastkraftwagen, einschließlich Teilen für große Lastkraftwagen oder Schwerlaster.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffc8481d-1855-4c49-a711-f8dd3b0332c7,skill/competence,sector-specific,Bewehrungsstahl vorbereiten,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Vorbereiten von Bewehrungsstahl oder Betonstahl, der für Stahlbetonkonstruktionen einzusetzen ist. Sichere Positionierung von Rahmen und Pfählen zur Vorbereitung auf das Betonieren. Verwendung von Trennblöcken, um die Konstruktion vom Untergrund entfernt zu halten."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffdd5e53-7191-4043-ae0e-eea1bb077080,skill/competence,sector-specific,Sensoren modellieren,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Modellierung und Simulierung von Sensoren, Produkten mit Sensoren und Sensorkomponenten mittels technischer Entwurfssoftware. Auf diese Weise können die Tragfähigkeit des Produkts bewertet und die physikalischen Parameter vor der Herstellung des Produkts untersucht werden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,knowledge,sector-specific,Scala,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Techniken und Grundsätze der Softwareentwicklung wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Scala."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffe198e3-3f51-40c1-8d43-6e559bb98c8d,skill/competence,sector-specific,forstwirtschaftliche Geräte bedienen,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Bedienung verschiedener forstwirtschaftlicher Geräte wie Skidder oder Bulldozer zum Ziehen von Geräten für die Bodenauflockerung oder Bodenvorbereitung über zu regenerierende forstwirtschaftliche Flächen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffe8bbf9-0fec-44df-901d-1eb6b913e379,skill/competence,sector-specific,Bodentragfähigkeit untersuchen,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Untersuchung, ob der Boden die aufgebrachte Last tragen kann, bevor schweres Gerät wie Turmdrehkräne aufgebaut werden oder der Boden mit schweren Nutzfahrzeugen befahren wird."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffe9b8ef-f32a-42a9-a256-38e7967fbe23,skill/competence,sector-specific,neue Bibliotheksartikel erwerben,neue Artikel für Büchereien erwerben,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Bewertung neuer Bibliotheksprodukte und -dienstleistungen, Aushandlung von Verträgen und Erteilung von Aufträgen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffea25cf-8eab-44ad-b78c-89b2a813d536,skill/competence,occupation-specific,Uhren entwerfen,Uhren designen,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Konzeption und Entwicklung des künstlerischen Designs von Uhren und ihrer Mechanismen und Komponenten.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffef5eb3-a15e-47f5-8c2f-490516c16f6f,skill/competence,sector-specific,berufliche Leistungsfähigkeit von Nutzern/Nutzerinnen des Gesundheitssystems wiederherstellen,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Wiederherstellen der kognitiven, sensomotorischen oder psychosozialen Komponenten der beruflichen Leistungsfähigkeit von Nutzern des Gesundheitssystems."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fff0b074-5a76-4acd-a33b-ea464086f159,skill/competence,sector-specific,Beleuchtung in Transportgeräten einbauen,Beleuchtung in Transportmittel installieren,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Einbau von Beleuchtungselementen in Transportgeräten gemäß Blaupausen und anderen technischen Plänen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a,knowledge,sector-specific,Verarbeitung natürlicher Sprache,"Verarbeitung natürlicher Sprachen
Natural Language Processing
VNS
Computerlinguistik
NLP",,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Technologien, die es IKT-Geräten ermöglichen, Nutzer über die menschliche Sprache zu verstehen und mit ihnen zu interagieren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fff5bc45-b506-4466-8977-4869079c1cb2,skill/competence,cross-sector,Bauarbeiten koordinieren,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Koordinierung der Tätigkeiten mehrerer Bauarbeiter oder Bautrupps, um sicherzustellen, dass sie sich nicht gegenseitig behindern, und um zu gewährleisten, dass die Arbeiten rechtzeitig durchgeführt werden. Sich über den Stand der Arbeiten der Trupps auf dem Laufenden halten und Aktualisieren des Zeitplans, falls erforderlich."
